"","times","temp","rh","rain","ws","wd","wd_sd","lon","lat","station","YYYY","MM","DD","hh","mm","Datum","Stunde","Minute","T-005","T020","GS200","Akku","Blatt","T005","ss"
"3660",2022-06-02 11:00:00,18,50.3,0,1.8,TRUE,20,9.916,51.41866,14,2022,6,2,11,0,2022-06-02,11,0,20.4,TRUE,1009.1,13.9,0,NA,0
"3661",2022-06-02 12:00:00,18.3,46.7,0,0.9,TRUE,20,9.916,51.41866,14,2022,6,2,12,0,2022-06-02,12,0,21,TRUE,610.2,13.9,0,NA,0
"3662",2022-06-02 13:00:00,20.3,42.6,0,0.6,TRUE,20,9.916,51.41866,14,2022,6,2,13,0,2022-06-02,13,0,21.5,TRUE,894,13.8,0,NA,0
"3663",2022-06-02 14:00:00,20.4,41.1,0,1,TRUE,20,9.916,51.41866,14,2022,6,2,14,0,2022-06-02,14,0,20.6,TRUE,887.8,13.8,0,NA,0
"3664",2022-06-02 15:00:00,21.1,37.4,0,1.2,TRUE,20,9.916,51.41866,14,2022,6,2,15,0,2022-06-02,15,0,19.3,TRUE,799,13.8,0,NA,0
"3665",2022-06-02 16:00:00,21.3,35,0,1,TRUE,20,9.916,51.41866,14,2022,6,2,16,0,2022-06-02,16,0,18.4,TRUE,602,13.8,0,NA,0
"3666",2022-06-02 17:00:00,21.4,37.1,0,1,TRUE,20,9.916,51.41866,14,2022,6,2,17,0,2022-06-02,17,0,18.1,TRUE,487.6,13.8,0,NA,0
"3667",2022-06-02 18:00:00,19.2,44.9,0,0.8,TRUE,20,9.916,51.41866,14,2022,6,2,18,0,2022-06-02,18,0,17.4,TRUE,151,13.5,0,NA,0
"3668",2022-06-02 19:00:00,18.5,46.8,0,0.3,TRUE,20,9.916,51.41866,14,2022,6,2,19,0,2022-06-02,19,0,16.5,TRUE,58.3,13.5,0,NA,0
"3669",2022-06-02 20:00:00,14.7,60.2,0,0.4,TRUE,20,9.916,51.41866,14,2022,6,2,20,0,2022-06-02,20,0,15.8,TRUE,3.5,12.8,0,NA,0
"3670",2022-06-02 21:00:00,11,75,0,0,TRUE,20,9.916,51.41866,14,2022,6,2,21,0,2022-06-02,21,0,14.8,TRUE,0,12.6,0,NA,0
"3671",2022-06-02 22:00:00,8.6,88.5,0,0.1,TRUE,20,9.916,51.41866,14,2022,6,2,22,0,2022-06-02,22,0,14,TRUE,0,12.5,21.7,NA,0
"3672",2022-06-02 23:00:00,7.2,92.3,0,0,TRUE,20,9.916,51.41866,14,2022,6,2,23,0,2022-06-02,23,0,13.4,TRUE,0,12.4,100,NA,0
"3673",2022-06-03,6.1,95.7,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,0,0,2022-06-03,0,0,12.8,TRUE,0,12.4,100,NA,0
"3674",2022-06-03 01:00:00,5.5,96.8,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,1,0,2022-06-03,1,0,12.3,TRUE,0,12.3,100,NA,0
"3675",2022-06-03 02:00:00,4.4,98,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,2,0,2022-06-03,2,0,11.9,TRUE,0,12.3,100,NA,0
"3676",2022-06-03 03:00:00,3.6,98.6,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,3,0,2022-06-03,3,0,11.4,TRUE,0,12.3,100,NA,0
"3677",2022-06-03 04:00:00,4.4,99.1,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,4,0,2022-06-03,4,0,11.1,TRUE,23.1,12.3,100,NA,0
"3678",2022-06-03 05:00:00,8.9,93,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,5,0,2022-06-03,5,0,11.2,TRUE,128.6,13.1,100,NA,0
"3679",2022-06-03 06:00:00,14,74.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,6,0,2022-06-03,6,0,12,TRUE,274.9,13.8,100,NA,0
"3680",2022-06-03 07:00:00,17.1,65.7,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,7,0,2022-06-03,7,0,13.1,TRUE,429.7,13.8,3.3,NA,0
"3681",2022-06-03 08:00:00,19.3,57,0,0.3,TRUE,20,9.916,51.41866,14,2022,6,3,8,0,2022-06-03,8,0,15.1,TRUE,603.6,13.7,0,NA,0
"3682",2022-06-03 09:00:00,21.3,46,0,1.9,TRUE,20,9.916,51.41866,14,2022,6,3,9,0,2022-06-03,9,0,17.8,TRUE,773.8,13.8,0,NA,0
"3683",2022-06-03 10:00:00,22.1,43.5,0,2.3,TRUE,20,9.916,51.41866,14,2022,6,3,10,0,2022-06-03,10,0,20.2,TRUE,866,13.8,0,NA,0
"3684",2022-06-03 11:00:00,23.1,42,0,2.2,TRUE,20,9.916,51.41866,14,2022,6,3,11,0,2022-06-03,11,0,21.8,TRUE,880.5,13.8,0,NA,0
"3685",2022-06-03 12:00:00,23.3,43,0,1.8,TRUE,20,9.916,51.41866,14,2022,6,3,12,0,2022-06-03,12,0,21.4,TRUE,679.7,13.8,0,NA,0
"3686",2022-06-03 13:00:00,24.5,40.1,0,1.9,TRUE,20,9.916,51.41866,14,2022,6,3,13,0,2022-06-03,13,0,22.3,TRUE,778.1,13.7,0,NA,0
"3687",2022-06-03 14:00:00,23.8,43.1,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,3,14,0,2022-06-03,14,0,21,TRUE,379.4,13.8,0,NA,0
"3688",2022-06-03 15:00:00,24.8,42.1,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,3,15,0,2022-06-03,15,0,20.4,TRUE,562.6,13.8,0,NA,0
"3689",2022-06-03 16:00:00,25.1,41.2,0,1.1,TRUE,20,9.916,51.41866,14,2022,6,3,16,0,2022-06-03,16,0,20,TRUE,382.5,13.6,0,NA,0
"3690",2022-06-03 17:00:00,23.2,46.3,0,0.8,TRUE,20,9.916,51.41866,14,2022,6,3,17,0,2022-06-03,17,0,19.4,TRUE,171.1,13.5,0,NA,0
"3691",2022-06-03 18:00:00,22.6,46.4,0,0.3,TRUE,20,9.916,51.41866,14,2022,6,3,18,0,2022-06-03,18,0,18.9,TRUE,102.8,13.5,0,NA,0
"3692",2022-06-03 19:00:00,21.7,49.3,0,0.1,TRUE,20,9.916,51.41866,14,2022,6,3,19,0,2022-06-03,19,0,18.3,TRUE,48.6,13.4,0,NA,0
"3693",2022-06-03 20:00:00,21,54,1.2,1.1,TRUE,20,9.916,51.41866,14,2022,6,3,20,0,2022-06-03,20,0,17.8,TRUE,5.5,12.8,18.3,NA,0
"3694",2022-06-03 21:00:00,17.8,82.6,0,0.4,TRUE,20,9.916,51.41866,14,2022,6,3,21,0,2022-06-03,21,0,17.3,TRUE,0,12.6,100,NA,0
"3695",2022-06-03 22:00:00,16.8,91.3,0,0.1,TRUE,20,9.916,51.41866,14,2022,6,3,22,0,2022-06-03,22,0,16.9,TRUE,0,12.5,100,NA,0
"3696",2022-06-03 23:00:00,16.1,87.3,0,0,TRUE,20,9.916,51.41866,14,2022,6,3,23,0,2022-06-03,23,0,16.4,TRUE,0,12.5,100,NA,0
"3697",2022-06-04,16,85.6,0,0,TRUE,20,9.916,51.41866,14,2022,6,4,0,0,2022-06-04,0,0,16.1,TRUE,0,12.5,100,NA,0
"3698",2022-06-04 01:00:00,14.9,92.7,0,0,TRUE,20,9.916,51.41866,14,2022,6,4,1,0,2022-06-04,1,0,15.9,TRUE,0,12.5,100,NA,0
"3699",2022-06-04 02:00:00,13.6,95.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,4,2,0,2022-06-04,2,0,15.5,TRUE,0,12.4,100,NA,0
"3700",2022-06-04 03:00:00,13.9,84,0,1.2,TRUE,20,9.916,51.41866,14,2022,6,4,3,0,2022-06-04,3,0,15.1,TRUE,0,12.4,61.7,NA,0
"3701",2022-06-04 04:00:00,14.2,76,0,2.4,TRUE,20,9.916,51.41866,14,2022,6,4,4,0,2022-06-04,4,0,14.8,TRUE,17.6,12.5,0,NA,0
"3702",2022-06-04 05:00:00,14.6,76.4,0,2.2,TRUE,20,9.916,51.41866,14,2022,6,4,5,0,2022-06-04,5,0,14.7,TRUE,102.8,13.1,0,NA,0
"3703",2022-06-04 06:00:00,15.7,74.3,0,2.2,TRUE,20,9.916,51.41866,14,2022,6,4,6,0,2022-06-04,6,0,14.9,TRUE,239.4,13.8,0,NA,0
"3704",2022-06-04 07:00:00,17.6,69.7,0,1.8,TRUE,20,9.916,51.41866,14,2022,6,4,7,0,2022-06-04,7,0,15.6,TRUE,419.2,13.8,0,NA,0
"3705",2022-06-04 08:00:00,19.1,64.6,0,1.1,TRUE,20,9.916,51.41866,14,2022,6,4,8,0,2022-06-04,8,0,16.9,TRUE,522.9,13.7,0,NA,0
"3706",2022-06-04 09:00:00,20.6,60.6,0,1.9,TRUE,20,9.916,51.41866,14,2022,6,4,9,0,2022-06-04,9,0,18.6,TRUE,662.7,13.8,0,NA,0
"3707",2022-06-04 10:00:00,21.6,57.1,0,2.4,TRUE,20,9.916,51.41866,14,2022,6,4,10,0,2022-06-04,10,0,20,TRUE,656.4,13.9,0,NA,0
"3708",2022-06-04 11:00:00,21.7,55.3,0,2.9,TRUE,20,9.916,51.41866,14,2022,6,4,11,0,2022-06-04,11,0,19.8,TRUE,537.5,13.9,0,NA,0
"3709",2022-06-04 12:00:00,23.2,49.5,0,2.1,TRUE,20,9.916,51.41866,14,2022,6,4,12,0,2022-06-04,12,0,20.2,TRUE,587.1,13.9,0,NA,0
"3710",2022-06-04 13:00:00,24.4,47.4,0,2.4,TRUE,20,9.916,51.41866,14,2022,6,4,13,0,2022-06-04,13,0,21,TRUE,827.3,13.8,0,NA,0
"3711",2022-06-04 14:00:00,26.4,41,0,1.2,TRUE,20,9.916,51.41866,14,2022,6,4,14,0,2022-06-04,14,0,21.6,TRUE,890,13.6,0,NA,0
"3712",2022-06-04 15:00:00,25.9,41.5,0,1.4,TRUE,20,9.916,51.41866,14,2022,6,4,15,0,2022-06-04,15,0,20.7,TRUE,619.7,13.7,0,NA,0
"3713",2022-06-04 16:00:00,26,39.8,0,1,TRUE,20,9.916,51.41866,14,2022,6,4,16,0,2022-06-04,16,0,20,TRUE,554.9,13.7,0,NA,0
"3714",2022-06-04 17:00:00,26.2,38.4,0,0.8,TRUE,20,9.916,51.41866,14,2022,6,4,17,0,2022-06-04,17,0,19.7,TRUE,401.5,13.6,0,NA,0
"3715",2022-06-04 18:00:00,24.5,43.5,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,4,18,0,2022-06-04,18,0,19.1,TRUE,186.3,13.5,0,NA,0
"3716",2022-06-04 19:00:00,22.6,49.4,0,0.7,TRUE,20,9.916,51.41866,14,2022,6,4,19,0,2022-06-04,19,0,18.4,TRUE,55.4,13.4,0,NA,0
"3717",2022-06-04 20:00:00,19.4,60.4,0,0,FALSE,20,9.916,51.41866,14,2022,6,4,20,0,2022-06-04,20,0,17.7,TRUE,4.9,12.8,0,NA,0
"3718",2022-06-04 21:00:00,16.4,71.6,0,0,FALSE,20,9.916,51.41866,14,2022,6,4,21,0,2022-06-04,21,0,16.8,TRUE,0,12.6,0,NA,0
"3719",2022-06-04 22:00:00,13.8,84.6,0,0,FALSE,20,9.916,51.41866,14,2022,6,4,22,0,2022-06-04,22,0,16.1,TRUE,0,12.5,76.7,NA,0
"3720",2022-06-04 23:00:00,12.1,90.1,0,0,FALSE,20,9.916,51.41866,14,2022,6,4,23,0,2022-06-04,23,0,15.7,TRUE,0,12.4,100,NA,0
"3721",2022-06-05,11.1,93.3,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,0,0,2022-06-05,0,0,15.2,TRUE,0,12.4,100,NA,0
"3722",2022-06-05 01:00:00,10,95.2,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,1,0,2022-06-05,1,0,14.7,TRUE,0,12.4,100,NA,0
"3723",2022-06-05 02:00:00,9.1,96.6,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,2,0,2022-06-05,2,0,14.3,TRUE,0,12.3,100,NA,0
"3724",2022-06-05 03:00:00,8.4,97.8,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,3,0,2022-06-05,3,0,13.9,TRUE,0,12.3,100,NA,0
"3725",2022-06-05 04:00:00,9.1,98.4,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,4,0,2022-06-05,4,0,13.7,TRUE,25.8,12.4,100,NA,0
"3726",2022-06-05 05:00:00,13.9,89.3,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,5,0,2022-06-05,5,0,13.9,TRUE,148,13.3,100,NA,0
"3727",2022-06-05 06:00:00,17.4,76.8,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,6,0,2022-06-05,6,0,14.6,TRUE,269.9,13.8,55,NA,0
"3728",2022-06-05 07:00:00,20,66.5,0,0,FALSE,20,9.916,51.41866,14,2022,6,5,7,0,2022-06-05,7,0,15.7,TRUE,361,13.7,0,NA,0
"3729",2022-06-05 08:00:00,20.8,66.2,0,0.7,TRUE,20,9.916,51.41866,14,2022,6,5,8,0,2022-06-05,8,0,16.8,TRUE,370.2,13.7,0,NA,0
"3730",2022-06-05 09:00:00,22.3,62.4,0,2.1,TRUE,20,9.916,51.41866,14,2022,6,5,9,0,2022-06-05,9,0,18.1,TRUE,565.9,13.7,0,NA,0
"3731",2022-06-05 10:00:00,24.4,55,0,2.7,TRUE,20,9.916,51.41866,14,2022,6,5,10,0,2022-06-05,10,0,20.6,TRUE,820.1,13.8,0,NA,0
"3732",2022-06-05 11:00:00,24.9,52.6,0,3.2,TRUE,20,9.916,51.41866,14,2022,6,5,11,0,2022-06-05,11,0,21.5,TRUE,613.9,13.7,0,NA,0
"3733",2022-06-05 12:00:00,23.9,54.6,0,2.7,TRUE,20,9.916,51.41866,14,2022,6,5,12,0,2022-06-05,12,0,20.5,TRUE,277.6,13.6,0,NA,0
"3734",2022-06-05 13:00:00,23.2,60.5,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,5,13,0,2022-06-05,13,0,19.8,TRUE,267.6,13.6,11.7,NA,0
"3735",2022-06-05 14:00:00,24,60.2,0,1.2,TRUE,20,9.916,51.41866,14,2022,6,5,14,0,2022-06-05,14,0,19.7,TRUE,308.6,13.7,15,NA,0
"3736",2022-06-05 15:00:00,23.3,62.6,0,2,TRUE,20,9.916,51.41866,14,2022,6,5,15,0,2022-06-05,15,0,19.6,TRUE,196,13.6,0,NA,0
"3737",2022-06-05 16:00:00,22.8,68,0,1,TRUE,20,9.916,51.41866,14,2022,6,5,16,0,2022-06-05,16,0,19.2,TRUE,123.3,13.5,13.3,NA,0
"3738",2022-06-05 17:00:00,21.3,78.8,1.6,0.7,TRUE,20,9.916,51.41866,14,2022,6,5,17,0,2022-06-05,17,0,18.8,TRUE,44.5,13.3,65,NA,0
"3739",2022-06-05 18:00:00,20.2,92.4,0.2,0.1,TRUE,20,9.916,51.41866,14,2022,6,5,18,0,2022-06-05,18,0,18.4,TRUE,67.4,13.5,100,NA,0
"3740",2022-06-05 19:00:00,19.8,89.3,0,0,TRUE,20,9.916,51.41866,14,2022,6,5,19,0,2022-06-05,19,0,18.1,TRUE,25.3,13.2,100,NA,0
"3741",2022-06-05 20:00:00,19.5,88.9,0,1.1,TRUE,20,9.916,51.41866,14,2022,6,5,20,0,2022-06-05,20,0,17.8,TRUE,1.7,12.7,65,NA,0
"3742",2022-06-05 21:00:00,19.9,81.4,0,2.2,TRUE,20,9.916,51.41866,14,2022,6,5,21,0,2022-06-05,21,0,17.4,TRUE,0,12.6,0,NA,0
"3743",2022-06-05 22:00:00,18.9,86.3,0,1.5,TRUE,20,9.916,51.41866,14,2022,6,5,22,0,2022-06-05,22,0,17.1,TRUE,0,12.6,0,NA,0
"3744",2022-06-05 23:00:00,18.3,84.8,0,1.9,TRUE,20,9.916,51.41866,14,2022,6,5,23,0,2022-06-05,23,0,16.9,TRUE,0,12.6,0,NA,0
"3745",2022-06-06,17.3,83.7,0,1.5,TRUE,20,9.916,51.41866,14,2022,6,6,0,0,2022-06-06,0,0,16.4,TRUE,0,12.5,0,NA,0
"3746",2022-06-06 01:00:00,16.3,87.9,0,1.7,TRUE,20,9.916,51.41866,14,2022,6,6,1,0,2022-06-06,1,0,15.9,TRUE,0,12.5,0,NA,0
"3747",2022-06-06 02:00:00,15.7,89.9,0,0.7,TRUE,20,9.916,51.41866,14,2022,6,6,2,0,2022-06-06,2,0,15.7,TRUE,0,12.5,0,NA,0
"3748",2022-06-06 03:00:00,16,89.7,0,0.5,TRUE,20,9.916,51.41866,14,2022,6,6,3,0,2022-06-06,3,0,15.6,TRUE,0,12.4,0,NA,0
"3749",2022-06-06 04:00:00,16.6,88.1,0,1.1,TRUE,20,9.916,51.41866,14,2022,6,6,4,0,2022-06-06,4,0,15.6,TRUE,5.1,12.4,0,NA,0
"3750",2022-06-06 05:00:00,17.1,85.5,0,1.9,TRUE,20,9.916,51.41866,14,2022,6,6,5,0,2022-06-06,5,0,15.8,TRUE,52.1,12.7,0,NA,0
"3751",2022-06-06 06:00:00,17.7,84.1,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,6,6,0,2022-06-06,6,0,16,TRUE,138.7,13.4,0,NA,0
"3752",2022-06-06 07:00:00,18.5,77.7,0,2.6,TRUE,20,9.916,51.41866,14,2022,6,6,7,0,2022-06-06,7,0,16.4,TRUE,230.6,13.7,0,NA,0
"3753",2022-06-06 08:00:00,20.9,67.2,0,3.5,TRUE,20,9.916,51.41866,14,2022,6,6,8,0,2022-06-06,8,0,18,TRUE,672.8,13.7,0,NA,0
"3754",2022-06-06 09:00:00,21.4,62.3,0,3.3,TRUE,20,9.916,51.41866,14,2022,6,6,9,0,2022-06-06,9,0,20.2,TRUE,726.5,13.8,0,NA,0
"3755",2022-06-06 10:00:00,21.3,58.5,0,3.7,TRUE,20,9.916,51.41866,14,2022,6,6,10,0,2022-06-06,10,0,21.4,TRUE,631.9,13.7,0,NA,0
"3756",2022-06-06 11:00:00,20.1,62,0.2,3.2,TRUE,20,9.916,51.41866,14,2022,6,6,11,0,2022-06-06,11,0,20.8,TRUE,386.6,13.7,31.7,NA,0
"3757",2022-06-06 12:00:00,19.1,72.9,0,2.2,TRUE,20,9.916,51.41866,14,2022,6,6,12,0,2022-06-06,12,0,19.5,TRUE,371.2,13.8,31.7,NA,0
"3758",2022-06-06 13:00:00,21.8,57.6,0,2.8,TRUE,20,9.916,51.41866,14,2022,6,6,13,0,2022-06-06,13,0,20.8,TRUE,771.1,13.8,0,NA,0
"3759",2022-06-06 14:00:00,22.8,49.4,0,2.7,TRUE,20,9.916,51.41866,14,2022,6,6,14,0,2022-06-06,14,0,20.9,TRUE,601.6,13.7,3.3,NA,0
"3760",2022-06-06 15:00:00,18.5,66.5,0,2.9,TRUE,20,9.916,51.41866,14,2022,6,6,15,0,2022-06-06,15,0,19.6,TRUE,290.3,13.7,5,NA,0
"3761",2022-06-06 16:00:00,20.9,57.3,0,1.1,TRUE,20,9.916,51.41866,14,2022,6,6,16,0,2022-06-06,16,0,19.3,TRUE,565.8,13.9,0,NA,0
"3762",2022-06-06 17:00:00,20.9,54.1,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,6,17,0,2022-06-06,17,0,18.9,TRUE,287.6,13.7,0,NA,0
"3763",2022-06-06 18:00:00,22.1,52,0,0.3,TRUE,20,9.916,51.41866,14,2022,6,6,18,0,2022-06-06,18,0,18.4,TRUE,196.6,13.5,0,NA,0
"3764",2022-06-06 19:00:00,20.6,54.9,0,1.4,TRUE,20,9.916,51.41866,14,2022,6,6,19,0,2022-06-06,19,0,17.8,TRUE,56.6,13.5,0,NA,0
"3765",2022-06-06 20:00:00,16.1,68.6,0,0.1,TRUE,20,9.916,51.41866,14,2022,6,6,20,0,2022-06-06,20,0,17.1,TRUE,2.5,12.8,0,NA,0
"3766",2022-06-06 21:00:00,14.2,76.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,6,21,0,2022-06-06,21,0,16.3,TRUE,0,12.6,0,NA,0
"3767",2022-06-06 22:00:00,12.5,84.9,0,0,TRUE,20,9.916,51.41866,14,2022,6,6,22,0,2022-06-06,22,0,15.8,TRUE,0,12.5,80,NA,0
"3768",2022-06-06 23:00:00,11,89.5,0,0,TRUE,20,9.916,51.41866,14,2022,6,6,23,0,2022-06-06,23,0,15.3,TRUE,0,12.4,100,NA,0
"3769",2022-06-07,9.6,94,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,0,0,2022-06-07,0,0,14.8,TRUE,0,12.4,100,NA,0
"3770",2022-06-07 01:00:00,9.9,94.3,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,1,0,2022-06-07,1,0,14.4,TRUE,0,12.4,100,NA,0
"3771",2022-06-07 02:00:00,9.6,95.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,2,0,2022-06-07,2,0,14.2,TRUE,0,12.4,100,NA,0
"3772",2022-06-07 03:00:00,9.6,95.3,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,3,0,2022-06-07,3,0,14,TRUE,0,12.3,100,NA,0
"3773",2022-06-07 04:00:00,8.4,96.8,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,4,0,2022-06-07,4,0,13.7,TRUE,13.3,12.3,100,NA,0
"3774",2022-06-07 05:00:00,13.9,89,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,5,0,2022-06-07,5,0,13.8,TRUE,147.8,13.1,100,NA,0
"3775",2022-06-07 06:00:00,17.3,73.9,0,0.2,TRUE,20,9.916,51.41866,14,2022,6,7,6,0,2022-06-07,6,0,14.5,TRUE,270.7,13.8,13.3,NA,0
"3776",2022-06-07 07:00:00,18.6,62.8,0,2.8,TRUE,20,9.916,51.41866,14,2022,6,7,7,0,2022-06-07,7,0,15.4,TRUE,379.9,13.8,0,NA,0
"3777",2022-06-07 08:00:00,20,53.1,0,4.3,TRUE,20,9.916,51.41866,14,2022,6,7,8,0,2022-06-07,8,0,17.1,TRUE,645.2,13.7,0,NA,0
"3778",2022-06-07 09:00:00,20.7,49.9,0,4.5,TRUE,20,9.916,51.41866,14,2022,6,7,9,0,2022-06-07,9,0,19.8,TRUE,819.4,13.7,0,NA,0
"3779",2022-06-07 10:00:00,21.1,47.6,0,3.8,TRUE,20,9.916,51.41866,14,2022,6,7,10,0,2022-06-07,10,0,22.1,TRUE,830.9,13.8,0,NA,0
"3780",2022-06-07 11:00:00,21.2,46.5,0,3,TRUE,20,9.916,51.41866,14,2022,6,7,11,0,2022-06-07,11,0,22,TRUE,551.2,13.8,0,NA,0
"3781",2022-06-07 12:00:00,22.3,46.1,0,2.5,TRUE,20,9.916,51.41866,14,2022,6,7,12,0,2022-06-07,12,0,22.4,TRUE,755.5,13.8,0,NA,0
"3782",2022-06-07 13:00:00,22.6,45.3,0,2.8,TRUE,20,9.916,51.41866,14,2022,6,7,13,0,2022-06-07,13,0,22.5,TRUE,736.8,13.7,0,NA,0
"3783",2022-06-07 14:00:00,23.1,45.5,0,2,TRUE,20,9.916,51.41866,14,2022,6,7,14,0,2022-06-07,14,0,21.7,TRUE,556.6,13.7,0,NA,0
"3784",2022-06-07 15:00:00,20.8,62.7,0.4,1.7,TRUE,20,9.916,51.41866,14,2022,6,7,15,0,2022-06-07,15,0,20.4,TRUE,458,13.8,41.7,NA,0
"3785",2022-06-07 16:00:00,22.2,54,0,2.1,TRUE,20,9.916,51.41866,14,2022,6,7,16,0,2022-06-07,16,0,19.7,TRUE,375.3,13.7,0,NA,0
"3786",2022-06-07 17:00:00,19.2,67.7,0.2,1.9,TRUE,20,9.916,51.41866,14,2022,6,7,17,0,2022-06-07,17,0,19.1,TRUE,119.3,13.6,65,NA,0
"3787",2022-06-07 18:00:00,19.1,68.6,0,0.1,TRUE,20,9.916,51.41866,14,2022,6,7,18,0,2022-06-07,18,0,18.7,TRUE,100.1,13.5,0,NA,0
"3788",2022-06-07 19:00:00,18.3,72.9,0.6,0,TRUE,20,9.916,51.41866,14,2022,6,7,19,0,2022-06-07,19,0,18.2,TRUE,24.3,13.2,26.7,NA,0
"3789",2022-06-07 20:00:00,16.8,88.9,0.2,0,TRUE,20,9.916,51.41866,14,2022,6,7,20,0,2022-06-07,20,0,17.8,TRUE,1.1,12.7,100,NA,0
"3790",2022-06-07 21:00:00,15.5,91.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,21,0,2022-06-07,21,0,17.3,TRUE,0,12.5,100,NA,0
"3791",2022-06-07 22:00:00,14.4,96.6,0.2,0,TRUE,20,9.916,51.41866,14,2022,6,7,22,0,2022-06-07,22,0,16.8,TRUE,0,12.5,100,NA,0
"3792",2022-06-07 23:00:00,14.6,98,0,0,TRUE,20,9.916,51.41866,14,2022,6,7,23,0,2022-06-07,23,0,16.6,TRUE,0,12.5,100,NA,0
"3793",2022-06-08,14.7,98.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,8,0,0,2022-06-08,0,0,16.4,TRUE,0,12.5,100,NA,0
"3794",2022-06-08 01:00:00,14.3,98.5,0,0,TRUE,20,9.916,51.41866,14,2022,6,8,1,0,2022-06-08,1,0,16.2,TRUE,0,12.4,100,NA,0
"3795",2022-06-08 02:00:00,13.9,97.9,0,0,TRUE,20,9.916,51.41866,14,2022,6,8,2,0,2022-06-08,2,0,15.9,TRUE,0,12.4,100,NA,0
"3796",2022-06-08 03:00:00,13.8,98.2,0,0,TRUE,20,9.916,51.41866,14,2022,6,8,3,0,2022-06-08,3,0,15.7,TRUE,0,12.4,100,NA,0
"3797",2022-06-08 04:00:00,14.3,98.6,0,0,TRUE,20,9.916,51.41866,14,2022,6,8,4,0,2022-06-08,4,0,15.7,TRUE,14.6,12.4,100,NA,0
"3798",2022-06-08 05:00:00,16.7,93.1,0,0,TRUE,20,9.916,51.41866,14,2022,6,8,5,0,2022-06-08,5,0,15.8,TRUE,94.6,12.8,100,NA,0
"3799",2022-06-08 06:00:00,18.7,80.7,0,1.4,TRUE,20,9.916,51.41866,14,2022,6,8,6,0,2022-06-08,6,0,16.1,TRUE,242.3,13.6,31.7,NA,0
"3800",2022-06-08 07:00:00,20.2,71.8,0,1.7,TRUE,20,9.916,51.41866,14,2022,6,8,7,0,2022-06-08,7,0,16.7,TRUE,475.5,13.7,0,NA,0
"3801",2022-06-08 08:00:00,20.7,66.4,0,1.8,TRUE,20,9.916,51.41866,14,2022,6,8,8,0,2022-06-08,8,0,18.2,TRUE,546.1,13.7,0,NA,0
"3802",2022-06-08 09:00:00,21.4,62,0,2.1,TRUE,20,9.916,51.41866,14,2022,6,8,9,0,2022-06-08,9,0,20.1,TRUE,727.9,13.8,0,NA,0
"3803",2022-06-08 10:00:00,22.9,53.5,0,1.9,TRUE,20,9.916,51.41866,14,2022,6,8,10,0,2022-06-08,10,0,23,TRUE,919.1,13.8,0,NA,0
"3804",2022-06-08 11:00:00,22.9,51.2,0,0.7,TRUE,20,9.916,51.41866,14,2022,6,8,11,0,2022-06-08,11,0,23,TRUE,529.1,13.8,0,NA,0
"3805",2022-06-08 12:00:00,21.8,54.4,0,1.6,TRUE,20,9.916,51.41866,14,2022,6,8,12,0,2022-06-08,12,0,21.6,TRUE,289.6,13.7,0,NA,0
"3806",2022-06-08 13:00:00,23.3,53.3,0,2,TRUE,20,9.916,51.41866,14,2022,6,8,13,0,2022-06-08,13,0,21.4,TRUE,716.1,13.8,0,NA,0
"3807",2022-06-08 14:00:00,23.3,50.7,0,1.5,TRUE,20,9.916,51.41866,14,2022,6,8,14,0,2022-06-08,14,0,21.5,TRUE,451.4,13.6,0,NA,0
"3808",2022-06-08 15:00:00,20.6,59.2,0,1.7,TRUE,20,9.916,51.41866,14,2022,6,8,15,0,2022-06-08,15,0,19.8,TRUE,108,13.6,26.7,NA,0
